substance_id,name
4389,Rosuvastatin Zinc
4390,"Cinchocaine Hydrochloride, Prednisolone Caproate"
4391,"Ramipril, Felodipine"
4392,Delorazepam
4393,Tiapride Hydrochloride
4394,Trimethoprim
4395,"Lamivudine, Doravirine, Tenofovir Disoproxil"
4396,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride"
4397,"Sodium Dihydrogen Phosphate Dihydrate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride, Glucose Monohydrate"
4398,"Sodium Dihydrogen Phosphate Dihydrate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride, Glucose Monohydrate Ph. Eur."
4399,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate Ph. Eur., Sodium Lactate (As 50% Solution)"
4400,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Sodium Lactate"
4401,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride, Glucose Monohydrate"
4402,Prednisolone Bp
4403,"Naphazoline Nitrate, Ephedrine Hydrochloride"
4404,"Tyrothricin, Betamethasone, Norvaline"
4405,"Bellis Perennis D2, Ferrum Metallicum D8, Phosphorus D8, Sanguinaria Canadensis D7"
4406,Delamanid
4407,"Pulsatilla D6, Euphorbium D6, Hydrargyrum Biiodatum D12, Luffa Operculata D12, Sinapis Nigra D2"
4408,Demeclocycline Hydrochloride
4409,Furosemide
4410,Methylergometrine Maleate
4411,"Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L"
4412,"Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Glycerophosphate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionin"
4413,"Glutamic Acid, Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Glycerophosphate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leuci"
4414,Esomeprazole Sodium
4415,"Dengue Virus, Serotype 2, Live, Attenuated, Dengue Virus, Serotype 2, Expressing Dengue Virus, Serotype 1, Surface Proteins, Live, Attenuated, Dengue Virus, Serotype 2, Expressing Dengue Virus, Serotype 3, Surface Proteins, Live, Attenuated, Dengue Virus,"
4416,Stibium Sulfuratum Aurantiacum Trit. D6
4417,Ipecacuanha Trit. D6
4418,Chamomilla Trit. D6
4419,"Levomenthol, Coal Tar Solution"
4420,Fluoride
4421,"Sodium Benzoate, Amylocaine Hydrochloride"
4422,"Matricaria Recutita D20, Plantago Major D4, Podophyllum Peltatum D6, Matricaria Recutita D8"
4423,"Lauromacrogol 400, Lidocaine Hydrochloride Monohydrate, Matricariae Extractum Spissum"
4424,"Lauromacrogol 400, Matricariae Extractum Spissum, Lidocaine Hydrochloride"
4425,"Lidocaine Hydrochloride Bp, Cetylpyridinium Chloride Bp"
4426,"Lidocaine Hydrochloride Monohydrate, Macrogol Lauryl Ether, Chamomile Tincture"
4427,"Macrogol Lauryl Ether, Matricaria Recutita Flower Tincture (1:5), Extraction Solvent: Ethanol 70% V/V, Lidocaine Hydrochloride"
4428,"Lidocaine Hydrochloride Monohydrate, Macrogol Lauryl Ether, Tincture Of Matricaria"
4429,"Sodium Lauryl Ether Sulphate, Sodium Lauryl Ether Sulpho-Succinate"
4430,"Lauromacrogol 400, Matricaria Recutita Flower Tincture (1:5), Extraction Solvent: Ethanol 70% V/V, Lidocaine Hydrochloride"
4431,"Lauromacrogol 400, Lidocaine Hydrochloride Monohydrate, Chamomile Tincture"
4432,"Levomenthol, Amylocaine Hydrochloride"
4433,"Pulsatilla D6, Belladonna D6, Chamomilla D 6, Ferrum Phosphoricum D6, Hepar Sulfuris D12"
4434,"Liquid Extract (0,65:1) From A Mixture Of: Matricaria Flower, Oak Bark, Sage Leaf, Arnica Herb, Calamus Rhizome, Peppermint Herb, Thyme Herb (2:2:2:1:1:1:1), Extraction Solvent: Ethanol 70% (V/V)"
4435,"Benzocaine, Liquid Extract (0,65:1) From A Mixture Of: Matricaria Flower, Oak Bark, Sage Leaf, Arnica Herb, Calamus Rhizome, Peppermint Herb, Thyme Herb (2:2:2:1:1:1:1), Extraction Solvent: Ethanol 70% (V/V)"
4436,"Oxycodone Hydrochloride, Paracetamol"
4437,Valpromide
4438,Etizolam
4439,"Metformin Hydrochloride, Sitagliptin Hydrochloride Monohydrate"
4440,"Benzalkonium Chloride, Dexamethasone Sodium Phosphate"
4441,"Dermatophagoides Pteronyssinus, Depigmented/Polymerized Extract"
4442,"Lepidoglyphus Destructor, Depigmented Polymerized Extract"
4443,"Acarus Siro, Depigmented Polymerized Extract"
4444,"Betula Alba, Depigmented Polymerized Pollen Extract, Alnus Glutinosa Pollen, Depigmented Polymerized Extract, Corylus Avellana Pollen, Depigmented Polymerized Extract"
4445,"Artemisia Vulgaris Pollen, Depigmented Polymerized Extract"
4446,"Betula Alba, Depigmented Polymerized Pollen Extract"
4447,"Blomia Tropicalis, Depigmented Polymerized Extract"
4448,"Dermatophagoides Farinae, Depigmented/Polymerized Extract"
4449,"Parietaria Judaica Pollen, Depigmented Polymerized Extract"
4450,"Glycyphagus Domesticus, Depigmented Polymerized Extract"
4451,"Phleum Pratense Pollen, Depigmented Polymerized Extract, Festuca Elatior Pollen, Depigmented Polymerized Extract, Dactylis Glomerata Pollen, Depigmented Polymerized Extract, Poa Pratensis Pollen, Depigmented Polymerized Extract, Lolium Perenne Pollen, Dep"
4452,"Betula Alba, Depigmented Polymerized Pollen Extract, Phleum Pratense Pollen, Depigmented Polymerized Extract, Festuca Elatior Pollen, Depigmented Polymerized Extract, Dactylis Glomerata Pollen, Depigmented Polymerized Extract, Poa Pratensis Pollen, Depigm"
4453,"Phleum Pratense Pollen, Depigmented Polymerized Extract, Festuca Elatior Pollen, Depigmented Polymerized Extract, Dactylis Glomerata Pollen, Depigmented Polymerized Extract, Secale Cereale Pollen, Depigmented Polymerized Extract, Poa Pratensis Pollen, Dep"
4454,"Phleum Pratense Pollen, Depigmented Polymerized Extract"
4455,"Dermatophagoides Pteronyssinus, Depigmented/Polymerized Extract, Dermatophagoides Farinae, Depigmented/Polymerized Extract"
4456,"Olea Europaea Pollen, Depigmented Polymerized Extract"
4457,"Platanus Acerifolia Pollen, Depigmented Polymerized Extract"
4458,"Plantago Lanceolata Pollen, Depigmented Polymerized Extract"
4459,"Euroglyphus Maynei, Depigmented Polymerized Extract"
4460,"Tyrophagus Putrescentiae, Depigmented Polymerized Extract"
4461,Flupentixol Decanoate
4462,Flupentixol Hydrochloride
4463,Methylprednisolone Acetate
4464,Medroxyprogesterone Acetate
4465,Leuprorelin Acetate
4466,Hydroxocobalamin Acetate
4467,"Lidocaine Hydrochloride Monohydrate, Methylprednisolone Acetate"
4468,"Methylprednisolone Acetate, Lidocaine Hydrochloride"
4469,"Lidocaine Hydrochloride Monohydrate, Methylprednisolone"
4470,"Hypericum Herb Dry Extract, Quantified"
4471,Selegiline Hydrochloride
4472,Mianserin Hydrochloride
4473,"Peru Balsam, Eucalyptus Oil, Rosemary Oil"
4474,"Benzalkonium Chloride, Dequalinium Chloride"
4475,Chlorhexidine Dihydrochloride
4476,Malathion
4477,"Menthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Oil"
4478,"Naphazoline Nitrate, Prednisolone"
4479,"Tincture From Cardiospermum Halicacabum Flowering Top (1:1.3-1.7), Extraction Agent: Ethanol 85% (W/W)"
4480,"Acetylated Lanolin Alcohols, Liquid Paraffin"
4481,"Polysorbate 60, Benzoic Acid, Cetyl Alcohol, Glyceryl Monostearate, Cetyl Palmitate, Isopropyl Palmitate, Citric Acid, Diammonium Hydrogen Citrate, Water, Purified"
4482,"Glyceryl Monooleate, Butylhydroxytoluene, Dl-Alpha-Tocopheryl Hydrogen Succinate, Paraffin Hard, Triglycerides, Medium Chain, Paraffin White Soft, Propylene Glycol, Sodium Benzoate, Citric Acid Anhydrous, Isopropyl Myristate, Magnesium Sulfate Heptahydrat"
4483,Cardiospermum Mother Tincture
4484,"Ichthammol, Salicylic Acid, Betamethasone 17-Valerate 21-Acetate"
4485,"Lysimachia Nummularia, Herba Rec., Glycerol. Extr. 1:2, Solanum Dulcamara, Flos Rec., Glycerol. Extr. 1:2"
4486,"Solanum Dulcamara, Flos Rec., Ethanol. Decoctum 1:2,15, Lysimachia Nummularia, Herba Rec., Ethanol. Decoctum 1:2,15"
4487,"Zinc Oxide, Cod-Liver Oil"
4488,Estradiol Hemihydrate
4489,"Apis Mellifica Dil. D4, Sepia Officinalis Dil. D 8, Hepar Sulfuris Dil. D8, Sulfur Dil. D6, Graphites Dil. D8, Acidum Silicicum Dil. D8, Crotalus Durissus Terrificus E Veneno Siccato D10"
4490,"Triamcinolone Acetonide, Salicylic Acid"
4491,"Benzalkonium Chloride Solution 50%, Chlorhexidine Digluconate (20% Solution)"
4492,"Benzalkonium Chloride Solution, Chlorhexidine Digluconate Solution"
4493,"Copper Sulfate Pentahydrate, Zinc Oxide"
4494,Sertaconazole
4495,"Bacitracin, Hydrocortisone Acetate, Neomycin Sulfate"
4496,"Neomycin Sulfate, Prednisolone"
4497,"Benzalkonium Chloride, Chlorhexidine Dihydrochloride, Isopropyl Myristate, Liquid Paraffin"
4498,"Benzalkonium Chloride, Isopropyl Myristate, Liquid Paraffin"
4499,Sodium Fusidate
4500,"Ammonium Dodecyl Sulfate, Tea-Dodecylbenzenesulfonate"
4501,"Nicotinamide, Camphor, Racemic, Allantoin, Salicylic Acid"
4502,"Clotrimazole, Dexamethasone"
4503,"Neomycin Sulfate, Dexamethasone"
4504,"Carnitine Hydrochloride, Cyproheptadine Hydrochloride, Arginine Aspartate"
4505,"Emtricitabine, Tenofovir Alafenamide"
4506,"Ethanol (96 Per Cent), Orthophenylphenol"
4507,"Undecylenic Acid, Zinc Undecylenate"
4508,"Chlorphenamine Maleate, Ascorbic Acid, Acetylsalicylic Acid, Caffeine"
4509,"Apis Mellifica Dil. D6, Galphimia Glauca Dil. D6, Acidum Formicicum Dil D6, Cardiospermum Halicacabum D4"
4510,Turnera Diffusa Dil D4
4511,Pangamate Calcium
4512,Desflurane
4513,Zonisamide
4514,"Ethanol (96 Per Cent), Isopropyl Alcohol"
4515,"Lactic Acid Ph. Eur., 2-Propanol (Ph. Eur.), 1-Propanol"
4516,Desmopressin Acetate Trihydrate
4517,Hexamidine Diisetionate
4518,Desoximetasone
4519,"Peppermint Oil, Cajuput Oil, Eucalyptus Oil"
4520,Urapidil
4521,Desvenlafaxine
4522,Desvenlafaxine Benzoate
4523,Sulfur
4524,"Hydrocortisone, Propanocaine"
4525,Rasagiline Hemitartrate
4526,Oxybutynin Hydrochloride
4527,Chloroxylenol Bp
4528,"Hesperidin, Diosmin, Micronized"
4529,"Diosmin, Flavonoids Extracted From Rutaceae (Aurentiae), Expressed In Diosmin"
4530,"Devils Claw Dry Extract (1,5-2,5:1)"
4531,Devil's Claw Extract
4532,"Dry Extract From Devil's Claw Root, Extraction Solvent: Ethanol 60% V/V"
4533,"Lidocaine, Paraformaldehyde"
4534,Dexamethasone Sodium Phosphate Ph. Eur.
4535,"Dextromethorphan Hydrobromide, Dry Extract From Melissa Leaf, (Der 6-8: 1), Extraction Solvent: Purified Water, Dry Extract From Lime Flower (Der 2.5-3: 1), Extraction Solvent: Ethanol 70% (V/V)"
4536,"Dexamethasone Acetate, Framycetin Sulfate, Polymyxin B Sulfate"
4537,Dexamethasone Dihydrogen Phosphate Disodium Ph. Eur.
4538,Dexamethasone Disodium Phosphate
4539,"Dexamethasone Sodium Phosphate, Gentamicin Sulfate"
4540,"Gentamicin Sulfate, Dexamethasone"
4541,"Gentamicin Sulfate, Dexamethasone Dihydrogen Phosphate Disodium Ph. Eur."
4542,Dexamethasone Ph. Eur.
4543,"Netilmicin Sulfate, Dexamethasone Disodium Phosphate"
4544,Dexamethasone Sodium Metasulphobenzoate
4545,"Neomycin Sulfate, Dexamethasone, Acetic Acid, Glacial"
4546,"Dexamethasone Isonicotinate, Oxymetazoline Hydrochloride"
4547,"Gentamicin Sulfate, Dexamethasone Sodium Phosphate Ph. Eur."
4548,"Dextromethorphan Hydrobromide, Tiliae Inflorescentiae Extractum Aquosum (1:5)"
4549,"Dextromethorphan Hydrobromide, Tincture From Bitter-Fennel Fruit (Der 1: 5), Extraction Solvent: Ethanol 70% (V/V), Liquid Extract From Pinus Sylvestris Shoots (Der 1:1.6), Extraction Solvent: Ethanol 90% (V/V)"
4550,"Dexamethasone Isonicotinate, Tramazoline Hydrochloride"
4551,Dexamethasone Valerate
4552,"Chlorphenamine Maleate, Dexamethasone Valerate"
4553,"Dexamethasone Valerate, Neomycin"
4554,"Dexamethasone Valerate, Clioquinol"
4555,Dexchlorpheniramine Maleate
4556,Lisdexamfetamine Diadipate
4557,Dexlansoprazole
4558,Ferric Hydroxide Polymaltose Complex
4559,"Folic Acid, Ferric Hydroxide Polymaltose Complex"
4560,"Glucose, Anhydrous, Potassium Chloride, Sodium Chloride, Calcium Gluconate"
4561,"Apis Mellifica Dil. D6, Bryonia Dil. D6, Acidum Arsenicosum Dil. D12"
4562,"Potassium Chloride, Sodium Chloride, Sodium Citrate, Glucose"
4563,Glucose Monohydrate
4564,"Glucose, Anhydrous"
4565,"Lidocaine Hydrochloride Monohydrate, Cetylpyridinium Chloride, Zinc Gluconate"
4566,Demoxytocin
4567,"Colecalciferol, Sodium Fluoride"
4568,Human Anti-D Immunoglobulin
4569,13c-Urea
4570,"Taraxici Herba Cum Radice, Fennel Fruit Bitter, Myrtillus, Salvia Officinalis, Polygoni Avicularis Herba, Rubi Fruticosi Folium, Burdock Radix, Liquorice Root, Galega Officinalis, Phaseolus Vulgaris"
4571,"Taraxici Herba Cum Radice, Sage Leaf (Salvia Officinalis), Fennel Fruit Bitter, Myrtillus, Common Bean Pod, Seed-Free, Polygoni Avicularis Herba, Rubi Fruticosi Folium, Burdock Radix, Liquorice Root, Galega Officinalis"
4572,"Betulae Folium, Rose Fruit, Phaseoli Pericarpium, Agropyri Rhizoma, Rubi Fruticosi Folium"
4573,"Metformin Hydrochloride, Sitagliptin Hydrochloride"
4574,"Aether Sulfuricus D1, Camphora Dil. D2, Cactus Dil. D2, Crataegus Dil. D2"
4575,"Valeriana Ø, Aether Sulfuricus D1, Camphora Dil. D2, Cactus Dil. D2, Crataegus Dil. D2"
4576,Diamorphine
4577,Stiripentol
4578,Prednisolone Sodium Succinate
4579,Ferric Derisomaltose
4580,Loperamide
4581,Diamorphine Hydrochloride Bp
4582,"Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose, Sodium Lactate"
4583,"Sodium Lactate Solution, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate"
4584,"Calcium Chloride, Magnesium Chloride Hexahydrate, Sodium Chloride, Glucose Monohydrate, Sodium Lactate"
4585,"Calcium Chloride, Sodium Lactate Solution, Sodium Chloride, Glucose Monohydrate, Magnesium Chloride"
4586,"Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Lactate"
4587,"Sodium Lactate Solution, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose"
4588,Dioscorea Nipponica Root
4589,"Podophyllum Peltatum C9, Acidum Arsenicosum C9, Cinchona Pubescens C5"
4590,Nifuroxazide
4591,"Arsenicum Album D8, Veratrum Album D4, Citrullus Colocynthis D6, Argentum Nitricum D8, Colchicum Autumnale D6, Hydrargyrum Bichloratum D8, Podophyllum Peltatum D6"
4592,"Veratrum Album Trit. D 4, Colchicum Autumnale Trit D6, Acidum Arsenicosum D8, Citrullus Colocynthis D6, Argentum Nitricum D8, Hydrargyrum Bichloratum D8, Podophyllum Peltatum D6"
4593,"Liquid Extract Of Camomile Flower (1:1), Extraction Solvent: Ethanol 55% V/V, Apple Pectin"
4594,"Pectin, Chamomile Flower Liquid Extract (1:0.9-1.1), Extracting Solvent: Ethanol 55% (V/V)"
4595,Magnesium Citrate
4596,D-Biotin
4597,Diazepam Ph. Eur.
4598,Diazepam Bp
4599,Diazolidinyl Urea
4600,Phenoxybenzamine Hydrochloride
4601,Phenoxybenzamine Hydrochloride Bp
4602,"2,2'-Dibenzothiazyl Disulfide"
4603,Potassium Bromide
4604,Methyldibromo Glutaronitrile
4605,"1,3-Dibutyl-2-Thiourea"
4606,"Calcium Carbonate, Magnesium Carbonate, Magnesium Trisilicate"
4607,Pinaverium Bromide
4608,Dichlorophen
4609,Dicloxacillin
4610,"Diclofenac Sodium, Thiamine Hydrochloride, Cyanocobalamin, Pyridoxine Hydrochloride"
4611,"Diclofenac Sodium, Lidocaine Hydrochloride"
4612,Diclofenac Sodium Ph. Eur.
4613,"Diclofenac Sodium, Thiocolchicoside"
4614,"Cyclizine Hydrochloride, Dipipanone Hydrochloride"
4615,"Fludrocortisone Acetate, Gramicidin, Neomycin Sulfate"
4616,Disopyramide
4617,Dicycloverine Hydrochloride
4618,Hydrochlorothiazide
4619,"Piracetam, Dihydroergocristine Mesilate"
4620,Dihydroergotamine Mesilate
4621,Dihydroergocristine Mesilate
4622,Diethanolamine
4623,Diethylstilbestrol
4624,Ibuprofen Arginine
4625,"Potassium Chloride, Ethylcellulose Microencapsulated 80-90%"
4626,Fidaxomicin
4627,"Prochlorperazine Maleate, Indometacin, Caffeine"
4628,"Calcium Carbonicum Hahnemanni Dil. D 10, Matricaria Recutita Dil. D8, Peumus Boldus Spag. Peka Dil. D6, Calcium Fluoratum Dil. D10, Magnesium Carbonicum Dil. D10, Cuprum Aceticum Dil. D6"
4629,Anthocyanosidic Extract Of Vaccinium Myrtillus
4630,"Betacarotene, Anthocyanosidic Extract Of Vaccinium Myrtillus"
4631,"Anthocyanosidic Extract Of Vaccinium Myrtillus, A-Tocopherol Acetate Concentrate (Powder Form)"
4632,"Diphtheria Toxoid, Tetanus Toxoid, Algeldrate"
4633,"Diphtheria Toxoid, Tetanus Toxoid, Aluminium Hydroxide"
4634,"Aluminium Phosphate, Hydrated, Diphtheria Toxoid Adsorbed On Aluminium Phosphate, Tetanus Toxoid Adsorbed On Aluminium Phosphate, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Ty"
4635,"Diphtheria Toxoid, Tetanus Toxoid, Pertussis, Inactivated, Whole Cell, Combinations With Toxoids"
4636,Polypodium Leucotomos Root
4637,Tigecycline
4638,"Sodium Dihydrogen Phosphate, Sodium Sulfate Anhydrous"
4639,Cynarae Herbae Extractum Siccum
4640,"Angelica Archangelica Root, Melissa Officinalis Leaf, Nutmeg Seeds, Cinnamon Bark"
4641,"Dry Extract Of Fresh Artichoke Leaf (1:30-31), Extraction Solvent: Ethanol 65% V/V, Dry Extract Of Fresh Dandelion Herb With Root (1:17-18), Extraction Solvent: Ethanol 51% V/V, Dry Extract Of Boldo Leaf (1:10-11), Extraction Solvent: Ethanol 70% V/V, Tin"
4642,"Citrullus Colocynthis Dil. D6, Carbo Vegetabilis D6"
4643,"Caraway Fruit, Rhamnus Frangula L. Cortex, Menthae Piperitae Folium, Refined And Standardized Dry Extract Of Milk Thistle Fruit (24-27:1), Extraction Solvent: Acetone And Water (95:5), Taraxacum Officinale Root"
4644,"Eichhornia Dil. D1, Quassia Amara, Taraxacum Officinale, Okoubaka Aubrevillei"
4645,"Picrasma Excelsa, Quassia Amara Dil. D 3, Okoubaka Aubrevillei D3, Eichhornia Dil. D3, Taraxacum Officinale D3"
4646,"Aspidium (Dryopteris) Filix-Mas Folium Rec. Ethanol. Digest. D1, Polypodium Vulgare Folium Rec. Ethanol. Digest. D1, Scolopendrium (Phyllitis) Folium Rec. Ethanol. Digest. D1, Salix Alba Folium Rec. Ethanol. Digest. D1, Salix Viminalis Folium Rec. Ethanol"
4647,"Dryopteris Filix-Mas, Folium Rec., Ethanol. Digestio 1:3,1, Polypodium Vulgare, Folium Rec., Ethanol. Digestio 1:3,1, Salix Alba / Purpurea / Viminalis, Folium Rec., Ethanol. Digestio 1:3,1, Phyllitis Scolopendrium, Folium Rec., Ethanol. Digestio 1:3,1"
4648,"Liquid Extract (1:5) From St. John’s Wort, Chamomile Flower, Peppermint Leaf, Rhubarb Root, Rose Fruit, Fennel Fruit, Coriander Fruit, Extraction Solvent: Ethanol 70% (V/V)"
4649,"Carbo Vegetabilis D8, Citrullus Colocynthis D4, Strychnos Nux-Vomica D6, Atropa Bella-Donna D6, Plumbum Metallicum D8"
4650,"Plumbum Metallicum Dil. D8, Atropa Bella-Donna Dil. D6, Strychnos Nux-Vomica Dil. D6, Carbo Vegetabilis Dil. D8, Citrullus Colocynthis Dil. D4"
4651,Digoxin Immune Fab (Ovine)
4652,Digitoxin
4653,"Digitalis Purpurea, Ethanol. Digestio Dil. D2"
4654,Digoxin
4655,Digoxin Ph. Eur.
4656,"Disodium Phosphate, Anhydrous, Sodium Dihydrogen Phosphate Anhydrous"
4657,Phenytoin
4658,Dihydrocodeine
4659,Dihydrocodeine Tartrate Bp
4660,Potassium Dihydrogen Phosphate
4661,Theophylline Sodium Acetate
4662,"Daphne Mezereum Dil. D 6, Ranunculus Bulbosus D4, Citrullus Colocynthis Dil. D4"
4663,"Citrullus Colocynthis Dil. D 4, Daphne Mezereum Dil. D 6, Ranunculus Bulbosus D4"
4664,Unithiol
4665,Unithiol Monohydrate
4666,Dorzolamide Hydrochloride
4667,Dimenhydrinate Bp
4668,"Diosmin, Micronized"
4669,"Micronized Flavonoids, Containing 90% Diosmin And 10% Other Flavonoids Expressed As Hesperidin"
4670,Phenindione
4671,Docusate Sodium
4672,"Ibuprofen, Isopropyl Myristate"
4673,Vardenafil Hydrochloride
4674,"Glucose, Anhydrous, Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Citric Acid"
4675,"Potassium Chloride, Sodium Chloride, Glucose, Disodium Hydrogen Citrate"
4676,"Potassium Chloride Ph. Eur., Sodium Acid Citrate Bp, Glucose Ph. Eur., Sodium Chloride Ph. Eur."
4677,"Potassium Chloride Ph. Eur., Sodium Citrate Ph. Eur., Rice Powder, Sodium Chloride Ph. Eur."
4678,"Ibuprofen, Menthol"
4679,Dipentamethylenethiuram Disulfide
4680,Olsalazine Sodium
4681,Alanyl Glutamine
4682,Diphenylthiourea
4683,"Aluminium Phosphate, Hydrated, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Type 1 (Mahoney Strain), Diphtheria Toxoid Adsorbed On Aluminium Phosphate, Hydrated, Tetanus Toxoid"
4684,Piritramide
4685,Pipamperone
4686,Pipamperone Hydrochloride
4687,"Dipyridamole, Acetylsalicylic Acid"
4688,"Chlorocresol, Cetostearyl Alcohol"
4689,"Betamethasone Dipropionate, Betamethasone Sodium Phosphate"
4690,Dipyridamole Bp
4691,Dipyridamole Ph. Eur.
4692,"Chlorphenamine Maleate, Triamcinolone"
4693,"Acidum Silicicum Dil. D 10, Calcium Phosphoricum Dil. D 10, Discus Intervertebralis Thoracalis Suis Dil. D 6, Bambusa Arundinacea/Bambus Vulgaris E Nodo Sicc. Dil. D 6, Auri Solutio Colloidalis Dil. D 6, Magnesium Phosphoricum Dil. D10"
4694,"Arnica Montana Dil. D3, Acidum Silicicum Dil. D 10, Calcium Phosphoricum Dil. D 10, Discus Intervertebralis Thoracalis Suis Dil. D 6, Bambusa Arundinacea/Bambus Vulgaris E Nodo Sicc. Dil. D 6, Auri Solutio Colloidalis Dil. D 6, Formica Rufa D3, Euphorbia"
4695,"Aesculus Hippocastanum E Semine Ferm 34c Dil. D49 (Hab, Vs. 34c), Arnica Montana E Planta Tota Ferm 33c Dil. D19 (Hab, Vs. 33c), Disci Intervertebrales Cervicales, Thoracici Et Lumbales Bovis Gl Dil. D7 (Hab, Vs. 41b), Formica Rufa Ex Animale Toto Gl Dil."
4696,"Argentum Metallicum Dil. D19 Aquos., Arnica Montana E Planta Tota Ferm 33c Dil. D19 (Hab, Vs. 33c), Disci Intervertebrales Cervicales, Thoracici Et Lumbales Bovis Gl Dil. D7 (Hab, Vs. 41b), Formica Rufa Ex Animale Toto Gl Dil. D6 (Hab, Vs. 41c), Phyllosta"
