medication_id,ema_product_code,product_name,form,authorization_holder
9229,,Anastrozole Pharmacenter,Oral Use,Pharmevid S.R.O.
9230,,Anastrozole Pliva,Oral Use,Pliva Hrvatska D.O.O.
9231,,Anastrozole Pls,Oral Use,Pharmacare Premium Limited
9232,,Anastrozole Ratiopharm,Oral Use,Teva B.V
9233,,Anastrozole Ratiopharm,Oral Use,Ratiopharm Gmbh
9234,,Anastrozole Rowa Pharmaceuticals,Oral Use,Rowa Pharmaceuticals Limited
9235,,Anastrozole Sandoz,Oral Use,Sandoz
9236,,Anastrozole Sanoswiss,Oral Use,Uab Sanoswiss
9237,,Anastrozole Sanoswiss,Oral Use,Uab Sanoswiss
9238,,Anastrozole Sanoswiss,Oral Use,Uab Sanoswiss
9239,,Anastrozole Sun Pharmaceutical Industries Europe,Oral Use,Sun Pharmaceutical Industries Europe B.V.
9240,,Anastrozole Teva,Oral Use,Teva Pharma Belgium N.V./S.A
9241,,Anastrozole Teva,Oral Use,Teva Pharma B.V.
9242,,Anastrozole Teva,Oral Use,Teva Sweden Ab
9243,,Anastrozole Teva,Oral Use,Teva Santé
9244,,Anastrozole Teva,Oral Use,Teva Pharma B.V.
9245,,Anastrozole Teva,Oral Use,Teva Pharma B.V.
9246,,Anastrozole Teva,Oral Use,Teva Pharma B.V.
9247,,Anastrozole Teva,Oral Use,Teva Pharma B.V.
9248,,Anastrozole Teva,Oral Use,Teva Pharmaceuticals Polska Sp. Z O.O.
9249,,Anastrozole Teva,Oral Use,Teva Sweden Ab
9250,,Anastrozole Teva Uk,Oral Use,Teva Uk Limited
9251,,Anastrozole Tillomed Laboratories,Oral Use,Tillomed Laboratories Ltd
9252,,Anastrozole Torrent Pharma (Uk),Oral Use,Torrent Pharma (Uk) Ltd.
9253,,Anastrozole Viatris,Oral Use,Viatris Sante
9254,,Anastrozole Wockhardt Uk,Oral Use,Wockhardt Uk Ltd
9255,,Anastrozole Zentiva,Oral Use,Zentiva France
9256,,Anastrozole Zydus,Oral Use,Zydus France
9257,,Anastrozolo Alter,Oral Use,Laboratori Alter S.R.L.
9258,,Anastrozolo Aurobindo Italia,Oral Use,Eugia Pharma (Malta) Limited
9259,,Anastrozolo Doc Generici,Oral Use,Doc Generici S.R.L.
9260,,Anastrozolo Eg,Oral Use,Eg S.P.A.
9261,,Anastrozolo Mylan Generics,Oral Use,Mylan S.P.A.
9262,,Anastrozolo Pensa,Oral Use,Towa Pharmaceutical S.P.A.
9263,,Anastrozolo Sun,Oral Use,Sun Pharma France
9264,,Anastrozolo Teva,Oral Use,Teva Italia S.R.L.
9265,,Anastrozolo Zentiva,Oral Use,Zentiva Italia S.R.L.
9266,,Anatera,Intravenous Use,Alcon Nordic A/S
9267,,Anatera,Intravenous Use,Alcon Nordic A/S
9268,,Anatera,Intravenous Use,Alcon Nordic A/S
9269,,Anatera,Intravenous Use,Alcon Eye Care Uk Limited
9270,,Anaton,Oral Use,Lek Pharmaceuticals D.D. Ljubljana
9271,,Anatop,Transdermal Use,Sla Pharma (Ire) Limited
9272,,Anatrofer,Oral Use,Logenex Pharm Gmbh
9273,,Anau,Oral Use,Heaton K.S.
9274,,Anau,Oral Use,Heaton K.S.
9275,,Anau,Oral Use,Heaton K.S.
9276,,Anau,Oral Use,Heaton K.S.
9277,,Anauran,Auricular Use,Zambon Italia S.R.L.
9278,,Anaya,Oral Use,Heaton K.S.
9279,,Anazol,Oral Use,Avansor Pharma Oy
9280,,Anbesol,Oromucosal Use,Alliance Pharmaceuticals Ltd
9281,,Anbesol Adult Strength,Oromucosal Use,Alliance Pharmaceuticals Ltd
9282,,Anbesol Anaesthetic Antiseptic,Oromucosal Use,Alliance Pharma (Ireland) Limited
9283,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9284,,Anbinex,Intravenous Use,Grifols Deutschland Gmbh
9285,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9286,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9287,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9288,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9289,,Anbinex,Intravenous Use,"Instituto Grifols, S.A."
9290,,Anchopriv,Oral Use,Pharmabelle Ltd
9291,,Ancilleg,Oral Use,Sandoz S.P.A.
9292,,Ancilleg,Oral Use,Sandoz Gmbh
9293,,Ancotil,"Intraperitoneal Use ,Intravenous Use",Mylan Products Limited
9294,,Ancotil,Intravenous Use,Viatris Austria Gmbh
9295,,Ancotil,Intravenous Use,Viatris Medical
9296,,Ancotil,Intravenous Use,Viatris Healthcare Gmbh
9297,,Ancotil,Intravenous Use,Viatris Italia S.R.L.
9298,,Ancotil,Intravenous Use,Mylan Healthcare B.V.
9299,,Ancotil,Intravenous Use,Viatris Ab
9300,,Ancotil,Oral Use,Viatris Medical
9301,,Ancozan,Oral Use,Sandoz A/S
9302,,Ancozan Comp,Oral Use,1a Farma A/S
9303,,Andabra,Oral Use,Pharmathen S.A.
9304,,Andabra,Oral Use,Pharmathen S.A.
9305,,Andabra,Oral Use,Pharmathen S.A.
9306,,Andabra,Oral Use,Pharmathen S.A.
9307,,Andamane,Oral Use,I.B.N. Savio S.R.L.
9308,,Andapsin,Oral Use,Orion Corporation
9309,,Andatin,Intravenous Use,Macure Pharma Aps
9310,,Andatin,Intravenous Use,Macure Pharma Aps
9311,,Andatin,Intravenous Use,Macure Pharma Aps
9312,,Andembry,Subcutaneous Use,Csl Behring Gmbh
9313,,Andembry,Subcutaneous Use,Csl Behring Gmbh
9314,,Andembry,Subcutaneous Use,Csl Behring Gmbh
9315,,Andembry,Subcutaneous Use,Csl Behring Gmbh
9316,,Andepin,Oral Use,"Przedsiębiorstwo Farmaceutyczno-Chemiczne ""synteza"" Spółka Z Ograniczoną Odpowiedzialnością"
9317,,Andol,Oral Use,Pliva Hrvatska D.O.O.
9318,,Andol C,"Buccal Use ,Cutaneous Use ,Oral Use",Pliva Hrvatska D.O.O.
9319,,Andol Pro,"Gastroenteral Use ,Oral Use",Pliva Hrvatska D.O.O.
9320,,Andol Pro,Oral Use,Pliva Hrvatska D.O.O.
9321,,Andolex,Oromucosal Use,Cooper Consumer Health B.V.
9322,,Andolex,Oromucosal Use,Cooper Consumer Health B.V.
9323,,Andractim,Transdermal Use,Besins Healthcare France
9324,,Andrews Liver Salts,Oral Use,Haleon Ireland Limited
9325,,Androbloc,Oral Use,G.L. Pharma Gmbh
9326,,Androcal,Oral Use,Apogepha Arzneimittel Gmbh
9327,,Androcur,Intramuscular Use,Advanz Pharma Limited
9328,,Androcur,Intramuscular Use,Advanz Pharma Limited
9329,,Androcur,Oral Use,Advanz Pharma Limited
9330,,Androcur,Oral Use,Advanz Pharma Limited
9331,,Androcur,Oral Use,Advanz Pharma Limited
9332,,Androcur,Oral Use,Advanz Pharma Limited
9333,,Androcur,Oral Use,Advanz Pharma Limited
9334,,Androcur,Oral Use,Advanz Pharma Limited
9335,,Androcur,Oral Use,Advanz Pharma Limited
9336,,Androcur,Oral Use,Advanz Pharma Limited
9337,,Androcur,Oral Use,Advanz Pharma Limited
9338,,Androcur,Oral Use,Advanz Pharma Limited
9339,,Androcur,Oral Use,Advanz Pharma Limited
9340,,Androcur,Oral Use,Advanz Pharma Limited
9341,,Androcur,Oral Use,Advanz Pharma Limited
9342,,Androcur,Oral Use,Advanz Pharma Limited
9343,,Androcur,Oral Use,Advanz Pharma Limited
9344,,Androcur,Oral Use,Advanz Pharma Limited
9345,,Androcur,Oral Use,Advanz Pharma Limited
9346,,Androcur,Oral Use,Advanz Pharma Limited
9347,,Androcur,Oral Use,Advanz Pharma Limited
9348,,Androcur,Oral Use,Advanz Pharma Limited
9349,,Androcur,Oral Use,Advanz Pharma Limited
9350,,Androcur,Oral Use,Advanz Pharma Limited
9351,,Androcur,Oral Use,Advanz Pharma Limited
9352,,Androcur,Oral Use,Advanz Pharma Limited
9353,,Androcur,Oral Use,Bayer Plc
9354,,Androcur 50,Oral Use,Advanz Pharma Limited
9355,,Androcur Depot,Intramuscular Use,Advanz Pharma Limited
9356,,Androcur Depot,Intramuscular Use,Advanz Pharma Limited
9357,,Androcur Depot,Intramuscular Use,Advanz Pharma Limited
9358,,Androcur Depot,Intramuscular Use,Advanz Pharma Limited
9359,,Androcur Depot,Intramuscular Use,Advanz Pharma Limited
9360,,Androcur-Depot,Intramuscular Use,Advanz Pharma Limited
9361,,Androfeme,Transdermal Use,Andro Pharmaceuticals Limited
9362,,Androfin,Oral Use,G.L. Pharma Gmbh
9363,,Androfin,Oral Use,G.L. Pharma Gmbh
9364,,Androfin,Oral Use,G.L. Pharma Gmbh
9365,,Androgel,Transdermal Use,Besins Healthcare
9366,,Androgel,Transdermal Use,Besins Healthcare
9367,,Androgel,Transdermal Use,Besins Healthcare S.A.
9368,,Androgel,Transdermal Use,Besins Healthcare S.A.
9369,,Androgel,Transdermal Use,Besins Healthcare France
9370,,Androgel,Transdermal Use,Besins Healthcare France
9371,,Androgel,Transdermal Use,Besins Healthcare
9372,,Androgel,Transdermal Use,Laboratoires Besins International
9373,,Androgel,Transdermal Use,Laboratoires Besins International
9374,,Androgel,Transdermal Use,Besins Healthcare
9375,,Androgel,Transdermal Use,Besins Healthcare Netherlands Bv
9376,,Androgel,Transdermal Use,Besins Healthcare Netherlands Bv
9377,,Androgel,Transdermal Use,Besins Healthcare Netherlands Bv
9378,,Androgel,Transdermal Use,Laboratoires Besins International
9379,,Androgel,Transdermal Use,Besins Healthcare
9380,,Androject,Intramuscular Use,Besins Healthcare S.A.
9381,,Androject,Intramuscular Use,Besins Healthcare Ireland Limited
9382,,Andropecia,Oral Use,Laboratoires Bailleul S.A.
9383,,Andropecia,Oral Use,Laboratoires Bailleul S.A.
9384,,Androskat,Intracavernous Use,Pharmaand Gmbh
9385,,Androstatin,Oral Use,Przedsiębiorstwo Farmaceutyczne Lek-Am Sp. Z O.O.
9386,,Androster,Oral Use,Actavis Group Ptc Ehf.
9387,,Androtardyl,Intramuscular Use,Advanz Pharma Limited
9388,,Androtop,Transdermal Use,Besins Healthcare S.A.
9389,,Androtop,Transdermal Use,Laboratoires Besins International
9390,,Androxil,Cutaneous Use,Laboratoires Bailleul S.A.
9391,,Androxil,Cutaneous Use,Laboratoires Bailleul S.A.
9392,,Anefaltic,Oral Use,Uab Sanoswiss
9393,,Anefaltic,Oral Use,Uab Sanoswiss
9394,,Anefaltic,Oral Use,Uab Sanoswiss
9395,,Anefezyn,Oral Use,"Zentiva, K.S."
9396,,Anelie,Oral Use,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
9397,,Anelor,Oral Use,Errekappa Consumer S.R.L.
9398,,Aneprosil,Oral Use,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
9399,,Aneptinex,Oral Use,Pharmaswiss Česká Republika S.R.O.
9400,,Aneptinex,Oral Use,Pharmaswiss Česká Republika S.R.O.
9401,,Anesderm,Cutaneous Use,Pierre Fabre Medicament
9402,,Anesderm,Cutaneous Use,Pierre Fabre Medicament
9403,,Anesderm,Cutaneous Use,Pierre Fabre Medicament
9404,,Anesia,Intravenous Use,Baxter Holding B.V.
9405,,Anesia,Intravenous Use,Baxter Holding B.V.
9406,,Anesia,Intravenous Use,Baxter Holding B.V.
9407,,Anesia,Intravenous Use,Baxter Holding B.V.
9408,,Anesia,Intravenous Use,Baxter Holding B.V.
9409,,Anesia,Intravenous Use,Baxter Holding B.V.
9410,,Anesia Baxter,Intravenous Use,Baxter Holding B.V.
9411,,Anestadent,Oromucosal Use,Dentsply Limited
9412,,Anestderma,Cutaneous Use,Galenicum Derma S.L.
9413,,Anestefarin,Oropharyngeal Use,"Farline Comercializadora De Productos Farmaceuticos, S.A."
9414,,Anesteloc,Oral Use,Adamed Pharma S.A.
9415,,Anesteloc Max,Oral Use,Adamed Pharma S.A.
9416,,Anesteran,Inhalation Use,S.C. Rompharm Company S.R.L.
9417,,Anestocil,Ocular Use,"Laboratório Edol - Produtos Farmacêuticos, S.A."
9418,,Anestopic,Topical Use,Mesoestetic Pharma Group S.L.
9419,,Anetena,Ocular Use,Sifi S.P.A.
9420,,Anethaine,Cutaneous Use,Cambridge Healthcare Supplies Limited
9421,,Anette,Vaginal Use,"Lifewell - Pharmaceutical & Healthcare, Lda."
9422,,Aneurine Co. Forte,Oral Use,Hualan
9423,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9424,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9425,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9426,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9427,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9428,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9429,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9430,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9431,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9432,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9433,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9434,,Anexate,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9435,,Anexate®,Intravenous Use,Cheplapharm Arzneimittel Gmbh
9436,,Anfokali,Oral Use,Bano Healthcare Gmbh
9437,,Anfokali,Oral Use,Kattwiga Arzneimittel Gmbh
9438,,Anfotericina B Lipossomal Tillomed,Intravenous Use,Tillomed Malta Ltd
9439,,Anfozan,Oral Use,Proel Epam G Koronis Sa Pharmaceuticals
9440,,Angal,Oral Use,Sandoz D.O.O.
9441,,Angal,Oral Use,Lek Pharmaceuticals D.D. Ljubljana
9442,,Angal,Oropharyngeal Use,Lek Pharmaceuticals D.D. Ljubljana
9443,,Angal,Oral Use,Lek Pharmaceuticals D.D. Ljubljana
9444,,Angal,Oropharyngeal Use,Lek Pharmaceuticals D.D. Ljubljana
9445,,Angal Lemon,Oromucosal Use,Sandoz Pharmaceuticals D.D.
9446,,Angal Limun,Oromucosal Use,Sandoz D.O.O.
9447,,Angal Med,Oral Use,Sandoz D.O.O.
9448,,Angal S,Oromucosal Use,Sandoz D.O.O.
9449,,Angal S Limun,Oromucosal Use,Sandoz D.O.O.
9450,,Angeliq,Oral Use,Bayer Sa Nv
9451,,Angeliq,Oral Use,Bayer Doo
9452,,Angeliq,Oral Use,Bayer Ag
9453,,Angeliq,Oral Use,Bayer Ag
9454,,Angeliq,Oral Use,Bayer Oy
9455,,Angeliq,Oral Use,Bayer Ltd
9456,,Angeliq,Oral Use,Bayer Spa
9457,,Angeliq,Oral Use,Bayer Ag
9458,,Angeliq,Oral Use,Bayer Ag
9459,,Angeliq,Oral Use,Bayer Sa Nv
9460,,Angeliq,Oral Use,Bayer Ltd
9461,,Angeliq,Oral Use,Bayer B.V.
9462,,Angeliq,Oral Use,Bayer Ag
9463,,Angeliq,Oral Use,Bayer Portugal Lda
9464,,Angeliq,Oral Use,Bayer D.O.O
9465,,Angeliq,Oral Use,Bayer Hispania Sl
9466,,Anghirol,Oral Use,Biofarm Sa
9467,,Angifen Sabor Menta,Oromucosal Use,"Alfasigma España, S.L."
9468,,Angifen Sabor Naranja,Oromucosal Use,"Alfasigma España, S.L."
9469,,Angikatt,Oral Use,Kattwiga Arzneimittel Gmbh
9470,,Angileptol Sabor Menta,Oropharyngeal Use,"Alfasigma España, S.L."
9471,,Angileptol Sabor Menta-Eucalipto,Oropharyngeal Use,"Alfasigma España, S.L."
9472,,Angileptol Sabor Miel-Limón,Oropharyngeal Use,"Alfasigma España, S.L."
9473,,Angiletta,Oral Use,Eugia Pharma (Malta) Limited
9474,,Angilol,Oral Use,Chelonia Healthcare Limited
9475,,Angimed Citrom,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9476,,Angimed Citrom,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9477,,Angimed Mentol,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9478,,Angimed Mentol Szájnyálkahártyán Alkalmazott,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9479,,Angimed Méz,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9480,,Angimed Méz Szopogató,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
9481,,Angin,Oromucosal Use,Biologische Heilmittel Heel Gmbh
9482,,Angin,Oral Use,Biologische Heilmittel Heel Gmbh
9483,,Angin Sd,Oral Use,Biologische Heilmittel Heel Gmbh
9484,,Angin Sd,Oral Use,Biologische Heilmittel Heel Gmbh
9485,,Angina-Gastreu R1,Oral Use,Pharmazeutische Fabrik Dr. Reckeweg & Co. Gmbh
9486,,Angina-Gastreu S R1,Oral Use,Pharmazeutische Fabrik Dr. Reckeweg & Co. Gmbh
9487,,Anginapect Hevert,Oral Use,Hevert-Arzneimittel Gmbh & Co. Kg
9488,,Anginetten,Oromucosal Use,Divapharma Gmbh
9489,,Angin-Heel S,Oral Use,Biologische Heilmittel Heel Gmbh
9490,,Angin-Heel S,Oral Use,Biologische Heilmittel Heel Gmbh
9491,,Angin-Heel Sd,Oral Use,Biologische Heilmittel Heel Gmbh
9492,,Anginocom,Oral Use,"Tarbis Farma, S.L."
9493,,Anginosan,Oral Use,Tetesept Pharma Gmbh
9494,,Anginova,Oral Use,"Generis Farmacêutica, S.A."
9495,,Anginovag,Oromucosal Use,"Ferrer Internacional, S.A."
9496,,Anginovag,Oral Use,"Ferrer Internacional, S.A."
9497,,Anginovin Hm,Oral Use,Homöopathisches Laboratorium Alexander Pflüger Gmbh & Co. Kg
9498,,Angiocis,Intravenous Use,Cis Bio International
9499,,Angiodrox,Oral Use,Viatris Healthcare Limited
9500,,Angioflux,"Intramuscular Use ,Intravenous Use",Aesculapius Farmaceutici S.R.L.
9501,,Angioflux,Oral Use,Aesculapius Farmaceutici S.R.L.
9502,,Angiopent Retard,Oral Use,Ac Helcor Pharma
9503,,Angiopent Retard,Oral Use,Ac Helcor Pharma
9504,,Angiosan,Oral Use,Novartis Sverige Ab
9505,,Angioton H,Oral Use,Deutsche Homöopathie-Union Dhu-Arzneimittel Gmbh & Co. Kg
9506,,Angiozem Xl,Oral Use,Galen Limited
9507,,Angipax,Sublingual Use,Laboratoires Lehning
9508,,Angistop Para Chupar Sabor Fresa,Oromucosal Use,"Laboratorios Vicks, S.L."
9509,,Angistop Para Chupar Sabor Limón,Oromucosal Use,"Laboratorios Vicks, S.L."
9510,,Angistop Para Chupar Sabor Mentol,Oromucosal Use,"Laboratorios Vicks, S.L."
9511,,Angistop Para Chupar Sabor Miel,Oromucosal Use,"Laboratorios Vicks, S.L."
9512,,Angistop Sabor Limón,Oromucosal Use,"Laboratorios Vicks, S.L."
9513,,Angistop Sabor Mentol,Oromucosal Use,"Laboratorios Vicks, S.L."
9514,,Angitate,Oral Use,Bristol Laboratories Limited
9515,,Angitil Sr,Oral Use,Ethypharm
9516,,Angitil Xl,Oral Use,Ethypharm
9517,,Angitrim,Oral Use,Pro.Med.Cs Praha A.S.
9518,,Angituss,Oral Use,"Alfasigma España, S.L."
9519,,Angocin Anti-Infekt N,Oral Use,Repha Gmbh Biologische Arzneimittel
9520,,Angocin Anti-Infekt Uro+grippal,Oral Use,Repha Gmbh Biologische Arzneimittel
9521,,Angocin® Duo Filmtabletten,Oral Use,Repha Gmbh Biologische Arzneimittel
9522,,Angoron,Intravenous Use,Sanofi-Aventis Monoprosopi A.E.B.E
9523,,Angoron,Oral Use,Sanofi-Aventis Monoprosopi A.E.B.E
9524,,Angurate Magentee Aus Peru Für Erwachsene,Oral Use,Alsitan Gmbh
9525,,Angusta,Oral Use,Norgine B.V.
9526,,Angusta,Oral Use,Norgine B.V.
9527,,Angusta,Oral Use,Azanta Danmark A/S
9528,,Angusta,Oral Use,Norgine B.V.
9529,,Angusta,Oral Use,Norgine B.V.
9530,,Angusta,Oral Use,Norgine B.V.
9531,,Angusta,Oral Use,Norgine B.V.
9532,,Angusta,Oral Use,Norgine B.V.
9533,,Angusta,Oral Use,Norgine B.V.
9534,,Angusta,Oral Use,Azanta Danmark A/S
9535,,Angusta,Oral Use,Norgine B.V.
9536,,Angusta,Oral Use,Norgine B.V.
9537,,Angusta,Oral Use,Norgine B.V.
9538,,Angusta,Oral Use,Norgine Italia S.R.L.
9539,,Angusta,Oral Use,Norgine B.V.
9540,,Angusta,Oral Use,Norgine B.V.
9541,,Angusta,Oral Use,Norgine B.V.
9542,,Angusta,Oral Use,Norgine B.V.
9543,,Angusta,Oral Use,Norgine B.V.
9544,,Angusta,Oral Use,Norgine B.V.
9545,,Angusta,Oral Use,Norgine B.V.
9546,,Angusta,Oral Use,Norgine B.V.
9547,,Angusta,Oral Use,Norgine B.V.
9548,,Angusta,Oral Use,Norgine B.V.
9549,,Angusta,Oral Use,Norgine B.V.
9550,,Angusta,Oral Use,Norgine B.V.
9551,,Angusta,Oral Use,Norgine Pharmaceuticals Limited
9552,,Angusta®,Oral Use,Norgine B.V.
9553,,Anhydrol Forte,Cutaneous Use,Dermal Laboratories (Ireland) Limited
9554,,Anhydrol Forte,Cutaneous Use,Diomed Developments Limited
9555,,"Anidulafungin ""sandoz""",Intravenous Use,Sandoz A/S
9556,,Anidulafungin Accord,Intravenous Use,Accord Healthcare B.V.
9557,,Anidulafungin Accord,Intravenous Use,Accord Healthcare Polska Sp. Z O.O.
9558,,Anidulafungin Accord,Intravenous Use,Accord Healthcare Polska Sp. Z O.O.
9559,,Anidulafungin Accord,Intravenous Use,Accord Healthcare B.V.
9560,,Anidulafungin Accord,Intravenous Use,Accord Healthcare B.V.
9561,,Anidulafungin Accord,Intravenous Use,Accord Healthcare S.L.U.
9562,,Anidulafungin Accord,Intravenous Use,Accord Healthcare B.V.
9563,,Anidulafungin Accord,Intravenous Use,Accord Healthcare Polska Sp. Z O.O.
9564,,Anidulafungin Accord,Intravenous Use,Accord Healthcare S.L.U.
9565,,Anidulafungin Accord,Intravenous Use,Accord Healthcare B.V.
9566,,Anidulafungin Accord Healthcare,Intravenous Use,Accord Healthcare Limited
9567,,Anidulafungin Accord Healthcare Ireland,Intravenous Use,Accord Healthcare Ireland Limited
9568,,Anidulafungin Hexal,Intravenous Use,Hexal Ag
9569,,Anidulafungin Normon,Intravenous Use,"Laboratorios Normon, S.A."
9570,,Anidulafungin Olikla,Intravenous Use,Olikla S.R.O.
9571,,Anidulafungin Olikla,Intravenous Use,Olikla S.R.O.
9572,,Anidulafungin Pharmore,Intravenous Use,Pharmore Gmbh
9573,,Anidulafungin Pharmore,Intravenous Use,Pharmore Gmbh
9574,,Anidulafungin Pliva,Cutaneous Use,Pliva Hrvatska D.O.O.
9575,,Anidulafungin Ratiopharm,Cutaneous Use,Teva B.V
9576,,Anidulafungin Ratiopharm,Cutaneous Use,Ratiopharm Gmbh
9577,,Anidulafungin Reig Jofre,Intravenous Use,Bioglan Ab
9578,,Anidulafungin Reig Jofre,Intravenous Use,Bioglan Ab
9579,,Anidulafungin Reig Jofre,Intravenous Use,Bioglan Ab
9580,,Anidulafungin Reig Jofre,Intravenous Use,Bioglan Ab
9581,,Anidulafungin Reig Jofre Uk,Intravenous Use,Reig Jofre Uk Limited
9582,,Anidulafungin Rowex,Intravenous Use,Rowex Ltd
9583,,Anidulafungin Sandoz,Intravenous Use,Sandoz N.V.
9584,,Anidulafungin Sandoz,Intravenous Use,Sandoz Pharmaceuticals D.D.
9585,,Anidulafungin Sandoz,Intravenous Use,Sandoz Gmbh
9586,,Anidulafungin Sandoz,Intravenous Use,Sandoz Pharmaceuticals D.D.
9587,,Anidulafungin Sandoz,Intravenous Use,Sandoz A/S
9588,,Anidulafungin Stada,Intravenous Use,Stada Arzneimittel Gmbh
9589,,Anidulafungin Stada,Intravenous Use,Stada Arzneimittel Ag
9590,,Anidulafungin Stada,Intravenous Use,Stada Arzneimittel Ag
9591,,Anidulafungin Stada,Intravenous Use,Stadapharm Gmbh
9592,,Anidulafungin Stada,Intravenous Use,Stada Arzneimittel Ag
9593,,Anidulafungin Stada,Intravenous Use,Stada Arzneimittel Ag
9594,,Anidulafungin Teva,Cutaneous Use,"Teva Pharmaceuticals Cr, S.R.O."
9595,,Anidulafungin Teva,Cutaneous Use,Teva Gyógyszergyár Zrt
9596,,Anidulafungin Teva,Cutaneous Use,Teva B.V
9597,,Anidulafungin Teva,Cutaneous Use,Teva B.V
9598,,Anidulafungin Teva Uk,Cutaneous Use,Teva Uk Limited
9599,,Anidulafungin Thornton & Ross,Intravenous Use,Thornton & Ross Ltd.
9600,,Anidulafungin Wockhardt Uk,Intravenous Use,Wockhardt Uk Ltd
9601,,Anidulafungina Accord,Intravenous Use,Accord Healthcare S.L.U.
9602,,Anidulafungina Accord,Intravenous Use,Accord Healthcare Polska Sp. Z O.O.
9603,,Anidulafungina Accord,Intravenous Use,Accord Healthcare S.L.U.
9604,,Anidulafungină Accord,Intravenous Use,Accord Healthcare Polska Sp. Z O.O.
9605,,Anidulafungina Farmoz,Intravenous Use,"Farmoz - Sociedade Técnico Medicinal, S.A."
9606,,Anidulafungina Medac,Intravenous Use,Medac Pharma Srl
9607,,Anidulafungina Normon,Intravenous Use,"Laboratorios Normon, S.A."
9608,,Anidulafungina Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
9609,,Anidulafungina Reig Jofre,Intravenous Use,"Laboratorio Reig Jofre, S.A."
9610,,Anidulafungină Rompharm,Intravenous Use,S.C. Rompharm Company S.R.L.
9611,,Anidulafungina Stada,Intravenous Use,"Laboratorio Stada, S.L."
9612,,Anidulafungina Teva,Cutaneous Use,Teva B.V
9613,,Anidulafungina Teva,Cutaneous Use,Teva B.V
9614,,Anidulafungină Teva,Cutaneous Use,Teva Pharmaceuticals S.R.L
9615,,Anidulafungine Accord,Intravenous Use,Accord Healthcare B.V.
9616,,Anidulafungine Accord Healthcare,Intravenous Use,Accord Healthcare B.V.
9617,,Anidulafungine Cf,Intravenous Use,Centrafarm B.V.
9618,,Anidulafungine Teva,Cutaneous Use,Teva B.V
9619,,Aniflazime Forte,Oral Use,"Laboratório Medinfar - Produtos Farmacêuticos, S.A."
9620,,An-Io-Injeel,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Biologische Heilmittel Heel Gmbh
9621,,Aniramin,Oral Use,Orifarm Generics A/S
9622,,Anis,Oral Use,Abtswinder Naturheilmittel Gmbh & Co. Kg
9623,,Anis Tee,Oral Use,Aurica Naturheilmittel Und Naturwaren Gmbh
9624,,Anisol,Oral Use,Dr. Theiss Naturwaren Gmbh
9625,,Anis-Pyrit,Oral Use,Weleda Ges.M.B.H. & Co Kg
9626,,Anis-Pyrit,Oral Use,Weleda Ag
9627,,Aniva,Oral Use,Azure Pharmaceuticals Ltd
9628,,Aniva,Oral Use,Azure Pharmaceuticals Ltd
9629,,Aniva,Oral Use,Azure Pharmaceuticals Ltd
9630,,Anival,Oral Use,Dymalife Pharmaceutical S.R.L.
9631,,Ankermann,Oral Use,Wörwag Pharma Gmbh & Co. Kg
9632,,Ankermann,Oral Use,Aaa-Pharma Gmbh
9633,,Ankermann,Oral Use,Wörwag Pharma Gmbh & Co. Kg
9634,,Ankermann,Oral Use,Wörwag Pharma Gmbh & Co. Kg
9635,,Ankermann,Oral Use,Aaa-Pharma Gmbh
9636,,Ankreta,Oral Use,Allgen Pharmaceuticals & Generics Bv
9637,,Ankreta,Oral Use,Allgen Pharmaceuticals & Generics Bv
9638,,Anksilon,Oral Use,Orion Corporation
9639,,Anksilon,Oral Use,Orion Corporation
