substance_id	substance_name	allergic_patient_count	medication_count
5841	Folic Acid Bp	0	2
5843	Fomepizole	0	2
5856	Acidum Formicicum Dil D6	0	2
5858	Acidum Formicicum Dil. D 4	0	2
5866	Taraxici Herba Cum Radice, Dry Extract From Bearberry Leaf, Buchu Dry Extract	0	2
5922	Fusidic Acid, Hydrocortisone Acetate	0	2
5925	Fusidic Acid Hemihydrate	0	2
5946	Fusidic Acid, Betamethasone Valerate (Ph. Eur.)	0	2
5947	Eprosartan, Hydrochlorothiazide	0	2
5954	Iron Protein Succinylate, Calcium Folinate Pentahydrate	0	2
5985	Pentaerithrityl Tetranitrate	0	2
5987	Chelidonium Majus D6, Silybum Marianum D1, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphorus D12	0	2
6005	Tiotropium Bromide Monohydrate	0	2
6007	Aluminium Hydroxide-Magnesium Carbonate, Magnesium Hydroxide	0	2
6049	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, Succinylated Gelatin	0	2
6067	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Lactate, Gelatin (Anhydrous)	0	2
6073	Colocynthis D 4, Gelsemium D5, Belladonna D3, Nux Vomica D3, Daphne Mezereum D5, Rhus Toxicodendron D8, Arnica Montana D3, Acidum Arsenicosum D4, Aconitum Napellus D2, Matricaria Recutita D2	0	2
6082	Citrus Limon, Succus, Cydonia Oblonga, Fructus Rec., Aqu. Extr. 1:2,1	0	2
6090	Artemisia Absinthium Ex Herba, Infusum Ø (Hab, Vs. 24a), Gentiana Lutea E Radice, Decoctum Ø (Hab, Vs. 23a), Strychnos Nux-Vomica E Semine Ferm 35b Dil. D4 (Hab, Vs. 35b), Taraxacum Officinale E Planta Tota Ferm 34c Ø (Hab, Vs. 34c)	0	2
6109	Macimorelin	0	2
6114	Ajmaline	0	2
6125	Refined And Quantified Dry Extract Of Ginkgo Biloba Dried Leaf (35-67:1), Corresponding To 52,8–64,8 Mg Of Flavonoids Expressed As Flavone Glycosides, 6,72–8,16 Mg Of Ginkgolides A, B And C, 6,24–7,68 Mg Of Bilobalide, Extraction Solvent: Acetone 60% (M/M	0	2
6131	Dry Extract Of Ginkgo Biloba Dried Leaf (30-40:1), Extracting Agent: Acetone 60-65 %	0	2
6152	Cuprum Metallicum Dil. D5, Glandula Suprarenalis Sinistra Bovis Gl Dil. D7 (Hab, Vs. 41a)	0	2
6161	Pancreas Suis D12, Hypophysis Suis D12, Ovarium Suis Dil. D12, Sus Scrofa Adrenal Gland D12, Thymus Suis D12, Thyreoidinum Suis Dil. D12	0	2
6166	Timolol Maleate Bp	0	2
6173	Fluoroethyltyrosine F-18	0	2
6178	Meglumine Antimonate	0	2
6200	Glutathione Sodium	0	2
6201	Honey, Liquid Sugar, Glycerol Ph Eur	0	2
6203	Sodium Glycerophosphate	0	2
6212	Glycopyrrolate Usp	0	2
6220	Tribenoside	0	2
6222	Cerebellum Bovis Gl Dil. D15 (Hab, Vs. 41a), Corpora Quadrigemina Bovis Gl Dil. D15 (Hab, Vs. 41a), Epiphysis Bovis Gl Dil. D15 (Hab, Vs. 41a), Labyrinthus Bovis Gl Dil. D15 (Hab, Vs. 41a), Leontopodium Alpinum E Planta Tota Ferm 36 Dil. D13 (Hab, Vs. 36)	0	2
6229	Arachis Oil Bp, Nutmeg Oil Bp, Terpineol Bp, Eucalyptol Bpc	0	2
6240	Valerian Root Dry Extract (5-6:1), Ethanol 70 %(V/V), Dry Extract From Passion Flower (3-7:1): Extraction Solvent: Ethanol 70 % V/V	0	2
6247	Pumpkin Seed, Pumpkin Seed Oil	0	2
6249	Dry Extract Of Rhus Aromatica Bark (5-7:1), Extraction Solvent: Water, Pumpkin Seed Oil, Dry Extract Of Hop Strobile (5,5–6,5:1), Extraction Solvent: Water	0	2
6254	Graphites Dil. D10, Calcium Carbonicum Hahnemanni Dil. D 10, Graphites Dil. D200, Graphites Dil. D30, Calcium Carbonicum Hahnemanni Dil. D200, Calcium Carbonicum Hahnemanni Dil. D30	0	2
6275	Chlorphenamine Maleate, Ascorbic Acid, Paracetamol, Caffeine	0	2
6302	Cimetidine Hydrochloride	0	2
6317	Oat	0	2
6322	Verapamil Hydrochloride Ph. Eur.	0	2
6332	Hamamelis Leaf And Twigs Distillate	0	2
6357	Harpagophytum Procumbens Root	0	2
6363	Hazelnut Extract	0	2
6381	Sodium Hydrogen Carbonate, Sodium Chloride	0	2
6385	Hypericum	0	2
6411	Liquid Extract From Viscum Album Subsp. Album Var Malus Domestica (1:20), Extraction Solvents: Water For Injection, Sodium Chloride (99.91:0.09)	0	2
6434	Benzocaine, Ephedrine Hydrochloride	0	2
6457	Heparin Sodium, Dexpanthenol	0	2
6462	Veratrum Album D4, Acidum Alpha-Ketoglutaricum D10, Acidum Fumaricum D10, Acidum Malicum D10, Acidum Oroticum Monohydricum D6, Avena Sativa D6, Calcium Carbonicum Hahnemanni D28, Chelidonium Majus D4, Cinchona Pubescens D4, Cyanocobalaminum D4, Cynara Sco	0	2
6482	Citric Acid Monohydrate Ph. Eur, Disodium Phosphate Dodecahydrate Ph.Eur., Heparin Sodium Bp, Sodium Chloride Ph. Eur.	0	2
6483	Heparin Sodium Ph. Eur.	0	2
6485	Heparinoid	0	2
6494	Phosphorus D6, Chelidonium Majus D4, Cinchona Pubescens D3, Citrullus Colocynthis D6, Lycopodium Clavatum D3, Myristica Fragrans D4, Silybum Marianum D2, Veratrum Album D6	0	2
6590	Mercurius Solubilis Hahnemanni C3, Pulsatilla Pratensis C3, Bryonia C3, Bromum C3, Phytolacca Americana C3, Arisaema Triphyllum C3, Arnica Montana C3, Atropa Bella-Donna C3, Euspongia Officinalis C3	0	2
6624	Dry Hydroalcoholic Extract Of Valerian Root (4-7:1), Extraction Solvent: Ethanol 70% V/V, Dry Extract From Hop Strobile (4-8:1), Extraction Solvent: Methanol 40% (V/V)	0	2
6625	Hop Strobile Dry Extract, Valerianae Radix Dry Extract	0	2
6635	Human Varicella Immunoglobulin	0	2
6642	Dog Epithelium Extract	0	2
6645	Thymi Extractum Fluidum	0	2
6647	Kalium Iodatum D12, Stibium Sulfuratum Aurantiacum D12, Polygala Senega D8	0	2
6648	Plantago Lanceolatae Folium Dry Extract	0	2
6660	Star Anise Oil, Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)	0	2
6666	Hydralazine	0	2
6701	St. John´s Wort Dry Extract, Quantified, Der 3-7:1, Extraction Solvent: Methanol 80 % (V/V)	0	2
6705	Hypericum Auro Cultum, Herba Dil. D2	0	2
6718	Hypophysis Bovis Gl Dil. D7 (Hab, Vs. 41a), Stannum Metallicum Dil. D14 Aquos.	0	2
6720	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose, Lactic Acid, Sodium Lactate, Potassium Phosphate	0	2
6771	Imatinib Mesilate	0	2
6793	Recombinant Human Interferon Gamma 1b	0	2
6805	Diflucortolone Valerate, Chlorquinaldol	0	2
6813	Matricariae Flos, Achillea Millefolium L. Herba, Marshmallow Root Powdered, Oak Bark Powdered, Dandelion Herb Powdered, Horsetail Herb Powdered, Walnut Leaves Powdered	0	2
6825	Indapamide Hemihydrate	0	2
6864	Permethrin (25:75)	0	2
6874	Aconitum Trit. D3, Gelsemium Trit. D3, Ipecacuanha Trit. D3, Phosphorus Trit. D5, Eupatorium Perfoliatum Trit. D1, Bryonia Trit. D2	0	2
6882	B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), A/Victoria/2570/2019 (H1n1)pdm09-Like Strain (A/Victoria/2570/2019, Ivr-215), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A Virus, A/Croatia/	0	2
6934	Dry Extract Of Ptychopetalum Olacoides Wood (100-250:1), Extraction Solvent: Methanol 70% (V/V), Dry Extract Of Turnera Diffusa Leaf (4-6:1) Extraction Solvent: Methanol 60% (V/V), Caffeine, Phospholipids From Soya Beans	0	2
6942	Sodium Iodide	0	2
6947	Mepartricin	0	2
7000	Neomycin Sulfate, Polymyxin B Sulfate, Dexamethasone	0	2
7011	Hexetidine, 2-Propanol (Ph. Eur.), 1-Propanol	0	2
7050	Sodium Chloride, Calcium Acetate, Magnesium Acetate Tetrahydrate, Potassium Acetate, Sodium Acetate Trihydrate	0	2
7074	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, Potassium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Lysine Hydr	0	2
7078	Dry Extract From Agnus Castus Fruit (Der 6-12:1), Extraction Solvent: Ethanol 60% M/M	0	2
7086	Potassium Permanganate	0	2
7093	Chrome Alum	0	2
7109	Dry Extract From Pelargonium Sidoides Root (6,25-11,11:1), Extraction Solvent: Ethanol 11% (W/W)	0	2
7112	Liquid Extract (1:1) Of Chamomile Flower, Extraction Solvents: Ethanol 96 %, Water And Ammonia Solution 10 % (M/M) (50:47.5:2.5)	0	2
7113	Chamomile Flower Liquid Extract (Propan-2-Ol 48% V/V), Der Native 1:2,0-2,8	0	2
7115	Chamomile Oil, Chamomile Flower Extract (1: 4.0-4.5) Extracting Solvent: Ethanol 38.5% (M / M)	0	2
7126	Extract Of Echinacea Purpurea Root, Extraction Solvent: Ethanol 55%, Extract Of Justicia Adhatoda Leaf, Extraction Solvent: Water, Extract Of Eleutherococcus Senticosus Root, Extraction Solvent: Ethanol 70%	0	2
7139	Ramipril, Rosuvastatin Calcium	0	2
7162	L-Lysine Acetate, L-Tryptophan, L-Histidine, L-Threonine, L-Tyrosine, Keto-Isoleucine Calcium, Keto-Leucine Calcium, Keto-Valine Calcium, Hydroxi-Methionine Calcium, Alpha-Ketophenylalanine Calcium	0	2
7204	Drospirenone, Estradiol Hemihydrate	0	2
7209	Fluid Extract From Ribwort Herbal (1: 1)	0	2
7216	Amitriptyline Hydrochloride, Chlordiazepoxide	0	2
7278	Nilotinib	0	2
7284	Cow Milk Extract	0	2
7305	Tramadol	0	2
7319	Methane, Carbon Monoxide	0	2
7322	Atropa Belladonna Ex Herba Ferm 33a Dil. D3 (Hab, Vs. 33a), Lachesis Dil. D11 Aquos. (Hab, Vs. 5b), Hepar Sulfuris Dil. D7, Mercurialis Perennis Ferm 34c Dil. D5	0	2
7323	Nitroglycerinum D8, Bryonia D4, Kalium Carbonicum D6, Lachesis D10, Selenicereus Grandiflorus D3	0	2
7346	Hypericum Extract	0	2
7369	Levisticum Officinale E Radice Ferm 33c Dil. D5 (Hab, Vs. 33c), Larynx Bovis Gl Dil. D5 (Hab, Vs. 41b), Nervus Laryngeus Recurrens Bovis Gl Dil. D5 (Hab, Vs. 41a), Nervus Laryngeus Superior Bovis Gl Dil. D5 (Hab, Vs. 41a), Nervus Vagus Bovis Gl Dil. D5 (H	0	2
7371	Apis Mellifica Ex Animale Toto Gl Dil. D16 (Hab, Vs. 41c), Bryonia Cretica Ferm 33b Dil. D14, Larynx Bovis Gl Dil. D16 (Hab, Vs. 41b), Levisticum Officinale E Radice Ferm 33c Dil. D14 (Hab, Vs. 33c), Nervus Laryngeus Recurrens Bovis Gl Dil. D16 (Hab, Vs.	0	2
7377	Lavandula Angustifolia P. Mill.	0	2
7419	Melissa Officinalis Dry Extract	0	2
7428	Lenacapavir	0	2
7456	Chlorphenamine Maleate, Paracetamol, Sodium Ascorbate	0	2
7460	Benserazide Hydrochloride, Levodopa	0	2
7465	Levocetirizine	0	2
7481	Sulfametrole, Trimethoprim	0	2
7482	Lidocaine Hydrochloride Monohydrate, Epinephrine	0	2
7490	Propyl Parahydroxybenzoate, Lidocaine Hydrochloride	0	2
7494	Cichorium Intybus E Planta Tota Ferm 33c Dil. D14 (Hab, Vs. 33c), Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b), Lien Bovis Gl Dil. D5 (Hab, Vs. 41a), Mesenchym Bovis Gl Dil. D5 (Hab, Vs. 41b), Renes Bovis Gl Dil. D5 (Hab, Vs. 41a)	0	2
7503	Lincomycin Hydrochloride	0	2
7513	Unsaturated Fatty Acids (C18 : 2)	0	2
7524	Heparin Sodium, Zinc Sulphate	0	2
7525	Heparin Sodium, Zinc Sulphate Heptahydrate	0	2
7528	Soya-Bean Oil Refined, Triglycerides, Medium Chain	0	2
7548	Metergoline	0	2
7550	Hydrochlorothiazide, Lisinopril Anhydrous	0	2
7555	Lithium Gluconate	0	2
7572	Flumetasone Pivalate, Neomycin Sulfate	0	2
7587	Perindopril Tert-Butylamine, Indapamide, Amlodipine Besilate	0	2
7605	Loxapine Succinate	0	2
7609	Lutetium (177lu) Zadavotide Guraxetan	0	2
7611	Arsenum Iodatum D8, Aralia Racemosa D1, Lobelia Inflata D6, Luffa Operculata D12	0	2
7649	Acidum Silicicum Trit. D3, Kalium Iodatum Trit. D6, Arsenum Iodatum Trit. D4, Lachesis Trit. D12, Calcium Iodatum Trit. D4	0	2
7654	Scrophularia Nodosa Ø, Hydrargyrum Biiodatum D12, Echinacea D3	0	2
7681	Dimeticone, Aluminium Oxide, Magnesium Hydroxide	0	2
7731	Magnesium Aspartate Hydrochloride	0	2
7737	Magnesium Chloride	0	2
7748	Arnica Montana E Planta Tota Ferm 33c Dil. D1 (Hab, Vs. 33c), Funiculus Umbilicalis Bovis Gl Dil. D4 (Hab, Vs. 41b), Hypophysis Bovis Gl Dil. D4 (Hab, Vs. 41a), Magnesium Sulfuricum Dil. D4 Aquos. (Hab, Vs. 5b), Stannum Metallicum Dil. D8, Viscum Album (M	0	2
7756	Valsartan, Amlodipine Besilate, Hydrochlorothiazide Ep	0	2
7766	Magnesium Chloratum D6, Colocynthis D 6, Cina D 6, Lac Defloratum D6, Chamomilla D 6	0	2
7767	Croton Tiglium D6, Okoubaka Aubrevillei D4, Veratrum Album D12	0	2
7768	Stibium Sulfuratum Aurantiacum D6, Psychotria Ipecacuanha D4, Bryonia D3, Eucalyptus Globulus D3, Drosera D6	0	2
7781	Ethanol 99%	0	2
7784	Bupivacaine Hydrochloride, Glucose Monohydrate	0	2
7790	Dry Extract From Milk Thistle Fruit (30-40:1), Extraction Agent: Ethanol 96 % (V/V)”.	0	2
7818	Pseudoephedrine Hydrochloride, Ascorbic Acid, Paracetamol	0	2
7827	Benzydamine Hydrochloride, 2,4 Dichlorobenzyl Alcohol	0	2
7829	Meclocycline Sulfosalicylate Anhydrous	0	2
7830	Mifepristone	0	2
7832	Dextromethorphan	0	2
7836	Oxygen Ph.Eur.	0	2
7845	Atropinum Sulfuricum Dil. D5, Hydrargyrum Bicyanatum Dil. D8, Aconitinum D5	0	2
7859	Guinea Pig Epithelium Extract	0	2
7861	Almasilate	0	2
7874	Lactulose, Paraffin White Soft, Liquid Paraffin	0	2
7879	Essential Oil From Melissa Officinalis Leaf (Up To 536 Mg), Inula Helenium Root (Up To 714 Mg), Angelica Archangelica Root (Up To 714 Mg), Zingiber Officinale Root (Up To 714 Mg), Syzygium Aromaticum Flower (Up To 285 Mg), Alpinia Officinarum Root (Up To	0	2
7885	100 Ml Consists Of: Distillate From A Macerate Of Melissa Officinalis Leaf 429-536 Mg,helenii Rhizoma 226-714 Mg, Angelica Root 209-714 Mg, Zingiber Officinale Rhizome 235-714 Mg, Syzygium Aromaticum Flos 190-285 Mg, Galangal Rhizome 70-285 Mg, Piper Nigr	0	2
7886	Distillate From A Mixture (Up To): Melissa Officinalis Leaf (536 Mg), Inula Helenium Root (714 Mg), Angelica Archangelica Root (714 Mg), Zingiber Officinale Root (714 Mg), Syzygium Aromaticum Flower (285 Mg), Alpinia Officinarum Root (285 Mg), Piper Nigru	0	2
7917	Menthol	0	2
7924	Meptazinol	0	2
7944	Lavandulae Flos, Melissa Leaf, Valerianae Radix, Humulus Lupulus L. Flos	0	2
7989	Methadone Hydrochloride Bp	0	2
7990	Methadone Hydrochloride Ph. Eur.	0	2
7993	L-Methionine ([11c]methyl)	0	2
7996	Mecobalamin	0	2
8001	Metoprolol Succinate, Hydrochlorothiazide	0	2
8016	Mianserin	0	2
8046	Meldonium	0	2
8049	Lidocaine Hydrochloride Monohydrate, Thiamine Hydrochloride, Cyanocobalamin, Pyridoxine Hydrochloride	0	2
8052	Dry Standardised Extract From Milk Thistle Fruit Equivalent To 3325 Mg – 9720 Mg Of Milk Thistle Fruit Corresponding To 108 Mg Of Silymarin Calculated As Silibin, Extraction Solvent: Acetone 99.9 % (V/V)	0	2
8055	Hydrochlorothiazide, Anhydrous Amiloride Hydrochloride	0	2
8066	Tetracaine Hydrochloride Ph. Eur.	0	2
8100	Mucopolysaccharide Polysulfuric Acid Ester, Salicylic Acid, Suprarenal Extract	0	2
8103	Flufenamic Acid, Hydroxyethyl Salicylate, Chondroitin Polysulfate	0	2
8133	Morphine Sulfate Ph. Eur.	0	2
8135	Pizotifen	0	2
8146	Aluminium Oxide, Hydrated, Aluminium Phosphate, Hydrated, Guar, Magnesium Hydroxide	0	2
8151	Ambroxol Hydrochloride Ph. Eur.	0	2
8155	Mucor Racemosus E Volumine Cellulae (Lyophil., Steril.) D3	0	2
8159	Camphor, Eucalyptus Oil, Pine Needle Oil (Pinus Sylvestris)	0	2
8161	Plantaginis Lanceolatae Folium Cum Herba Extractum Fluidum (1:1)	0	2
8165	Hydrastis Canadensis D4, Veratrum Album D4, Atropa Bella-Donna D10, Ceanothus Americanus D4, Argentum Nitricum D6, Colibacillinum Nosode D28, Kreosotum D10, Lachesis D10, Mandragora E Radice Siccata D10, Marsdenia Cundurango D6, Mucosa Coli Suis D8, Mucos	0	2
8186	Antimonit Trit. D4, Argentum Nitricum Dil. D19 Aquos. (Hab, Vs. 5b), Atropa Belladonna Ex Herba Ferm 33a Dil. D13 (Hab, Vs. 33a), Echinacea Pallida E Planta Tota Ferm 33c Dil. D3 (Hab, Vs. 33c), Quarz Dil. D20 Aquos., Rosae Aetheroleum	0	2
8194	Neomycin Sulfate	0	2
8202	Pridinol Mesilate	0	2
8224	Spaglumic Acid	0	2
8225	Valerian Root Dry Extract (5.3-6.6:1), Extraction Agent: Methanol 45 % (M/M)	0	2
8262	Allium Cepa Ferm 34a Ø, Barium Citricum Dil. D10 Aquos. (Hab, Vs. 8b), Cutis Feti Bovis Gl Dil. D4 (Hab, Vs. 41b), Hirudo Medicinalis Ex Animale Toto Gl Ø (Hab, Vs. 41c), Mesenchym Bovis Gl Dil. D4 (Hab, Vs. 41b), Thuja Occidentalis E Summitatibus Ferm 33	0	2
8263	Phenelzine	0	2
8266	Okoubaka Aubrevillei Dil. D2	0	2
8271	Psyllium Seed	0	2
8282	Sodium Salicylate	0	2
8286	Sodium Nitrite	0	2
8288	Sodium Thiosulfate Pentahydrate	0	2
8354	Bacitracin, Polymyxin B Sulfate	0	2
8385	Magnesium Carbonate Heavy, Calcium Acetate	0	2
8390	Dihydralazine Mesilate	0	2
8391	Dihydralazine Sulphate, Hydrated	0	2
8392	Turnera Diffusa Trit. D4	0	2
8397	Hypericum Perforatum L., Herba (Dry Extract)	0	2
8426	Nettle Leaf Dry Extract (8-10:1)	0	2
8434	Paracetamol, Caffeine, Acetylsalicylic Acid Ph. Eur.	0	2
8442	Thiamine Disulfide, Pyridoxine Hydrochloride	0	2
8508	Sodium Nitrite, Sodium Thiosulfate	0	2
8513	Nitrofurantoin Ph. Eur.	0	2
8515	Nitrofurantoin Bp	0	2
8524	Nomegestrol Acetate, Estradiol	0	2
8537	Bacillus Clausii	0	2
8557	Noscapine Hydrochloride, Guaifenesin	0	2
8559	Penicillium Chrysogenum E Volumine Cellulae (Lyophil., Steril.) D3	0	2
8562	Icodextrin, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Sodium (S)-Lactate Solution	0	2
8644	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Glycine, Tryptophan, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Lysine Hydrochloride, Sodium (S)-	0	2
8673	Nystatin Bp	0	2
8676	Chlorhexidine Dihydrochloride, Nystatin	0	2
8677	Chlorhexidine Dihydrochloride, Nystatin, Hydrocortisone	0	2
8678	Nystatin, Hydrocortisone, Chlorhexidine Acetate	0	2
8679	Chlorhexidine Dihydrochloride, Nystatin, Dexamethasone	0	2
8700	Flurbiprofen Sodium Dihydrate	0	2
8707	Fumitory (Aqueous Dried Extract Of Flowering Aerial Parts)	0	2
8721	Triclosan, Benzalkonium Chloride Solution, Paraffin, Light Liquid	0	2
8724	Paraffin, Yellow Soft, Liquid Paraffin	0	2
8737	Levomenthol, Mint Oil, Partly Dementholised, Cajuput Oil, Clove Oil, Eucalyptus Oil, Methyl Salicylate, Juniper Berry Oil	0	2
8760	Cobalt Gluconate, Manganese Gluconate	0	2
8761	Cobalt Gluconate, Zinc Gluconate, Nickel Gluconate	0	2
8762	Copper Gluconate	0	2
8763	Copper Gluconate, Colloidal Gold, Silver Gluconate	0	2
8764	Copper Gluconate, Manganese Gluconate	0	2
8766	Manganese Gluconate	0	2
8787	Olopatadine Hydrochloride	0	2
8805	Bifidobacterium Longum, Culture Lyophilisate Of Lactobacillus Gasseri	0	2
8810	Disodium Folinate	0	2
8840	Naphazoline Hydrochloride, Distilled Hamamelis Water	0	2
8858	Pimozide	0	2
8883	Lapatinib Ditosilate	0	2
8895	Oseltamivir Phosphate	0	2
8906	Calcarea Phosphorica D3, Sulfur Iodatum C4, Calcarea Carbonica Ostrearum D3, Calcium Fluoratum D3	0	2
8939	Treosulfan	0	2
8954	Etofylline, Theophylline Monohydrate	0	2
8958	Naloxone Hydrochloride Dihydrate, Oxycodone Hydrochloride Ph. Eur.	0	2
8968	Hydrocortisone Acetate, Oxytetracycline	0	2
8984	Hydrochloric Acid, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Glycerophosphate Pentahydrate, L-Malic Acid	0	2
8985	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate, Hydrochloric Acid 25%, Sodium Glycerophosphate Pentahydrate, L-Malic Acid	0	2
9003	Equisetum Arvense Ex Herba Ferm 35b Dil. D5 (Hab, Vs. 35b), Pancreas Suis Gl Dil. D4 (Hab, Vs. 41a)	0	2
9044	Phenylephrine Hydrochloride, Paracetamol, Dextromethorphan Hydrobromide Monohydrate	0	2
9065	Ignatia Dil. D4, Vitex Agnus-Castus Dil. D2, Cimicifuga Dil. D6, Aletris Farinosa Dil. D3, Pulsatilla Dil. D4, Chamaelirium Luteum Dil. D3, Lilium Lancifolium Dil. D3, Packera Aurea Dil. D5, Caulophyllum Thalictroides Dil. D2	0	2
9084	Salix Alba Ssp. Vitellina E Cortice Et Foliis Ferm 33d Dil. D2 (Hab, Vs. 33d), Passiflora Caerulea Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)	0	2
9100	Thiocolchicoside, Paracetamol Ph. Eur.	0	2
9144	Thyme Oil	0	2
9157	Methoxyflurane	0	2
9161	Pumpkin Seed Oil	0	2
9192	Sodium Molybdate (99mo), Pertechnetate (99mtc) Sodium	0	2
9196	Liquid Extract Of Thyme Herb (1:1). Extraction Solvent: Ethanol 30% V/V	0	2
9200	Petasites Hybridus E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Plantago Lanceolata E Foliis Ferm 34c Dil. D2 (Hab, Vs. 34c), Abies Alba E Summitatibus Ferm 33d Dil. D2 (Hab, Vs. 33d)	0	2
9205	Horse Epithelium Extract	0	2
9273	Methylphenobarbital	0	2
9295	Cuprum Sulfuricum Dil. D4, Arnica Montana E Floribus Sicc. Glückselig Dil. D2, Bolus Alba Spag. Glückselig Ø, Dryopteris Filix-Mas Ex Herba Rec. Glückselig Dil. D4, Hydrargyrum Bichloratum Spag. Glückselig Dil. D6, Stibium Sulfuratum Nigrum Dil. D8, Zincu	0	2
9315	Sodium Hydrogen Carbonate, Sodium Lactate Solution, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate	0	2
9316	Primulae Radix, Extractum Spissum, Thymus Herb Liquid Extract	0	2
9318	Fraxini Cortex, Extractum, Populi Cortex Et Folium, Extractum, European Goldenrod Extract	0	2
9347	Pine Needle Oil, Eucalyptus Oil	0	2
9350	Piperacillin Sodium	0	2
9380	Plane Pollen	0	2
9393	Paracetamol, Propyphenazone, Caffeine, Codeine Phosphate	0	2
9405	Triamcinolone	0	2
9416	Poliovirus (Inactivated) Type 1 (Mahoney Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 2 (Mef-1 Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 3 (Saukett Strain) Produced On Vero Cells	0	2
9418	Amlodipine, Atorvastatin, Ramipril	0	2
9431	Secale Cereale Pollen	0	2
9440	Sodium Diethylenetriaminepentaacetate Monohydrate	0	2
9463	Hydrocortisone, Escherichia Coli (Inactivated)	0	2
9500	5-Methyltetrahydrofolate Di Calcium Pentahydrate	0	2
9527	Fluindione	0	2
9531	Acarus Siro Extract	0	2
9537	Egg White Extract	0	2
9538	Alnus Glutinosa Pollen Extract	0	2
9545	Corylus Avellana Pollen Extract	0	2
9548	Cat Epithelium Extract	0	2
9550	Lepidoglyphus Destructor Extract	0	2
9554	Alnus Glutinosa Pollen, Betula Verrucosa Pollen, Corylus Avellana Pollen	0	2
9559	Phleum Pratense Pollen, Poa Pratensis Pollen, Lolium Perenne Pollen, Secale Cereale Pollen, Arrhenatherum Elatius Pollen, Holcus Lanatus Pollen, Anthoxanthum Odoratum Pollen, Agrostis Stolonifera Pollen, Dactylis Glomerata Pollen, Festuca Rubra Pollen	0	2
9566	Tyrophagus Putrescentiae Extract	0	2
9571	Robinia	0	2
9572	Alternaria Tenuis	0	2
9575	Ulmus, Corylus Avellana, Alnus, Populus Alba, Willow Pollen	0	2
9576	Betula, Beech, Oak, Plane Pollen	0	2
9578	Cladosporium Herbarum	0	2
9580	Oak	0	2
9582	Alnus	0	2
9583	Ash	0	2
9587	Fusarium Spp.	0	2
9590	Hordeum Vulgare	0	2
9594	Phleum Pratense, Holcus Lanatus, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis	0	2
9595	Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale, Oat, Hordeum Vulgare	0	2
